date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2014-04-27,0,2,36,5,8,212,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,51.0,10.0,6.0,1020.0,31.0,17.0,3.0,38.0,-6.0,22.0,1.0,34.0,10.0,16.0,1.0,34.0
2014-04-27,1200,18,64,6,10,227,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,29.0,10.0,6.0,1016.0,30.0,12.0,19.0,65.0,0.0,33.0,19.0,65.0,7.0,12.0,19.0,65.0
2014-04-28,0,10,50,5,8,225,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64.0,10.0,6.0,1014.0,30.0,48.0,11.0,51.0,4.0,40.0,10.0,50.0,10.0,17.0,10.0,50.0
2014-04-28,1200,16,61,8,13,280,W,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,49.0,10.0,6.0,1012.0,30.0,93.0,16.0,61.0,5.0,42.0,16.0,61.0,11.0,18.0,16.0,61.0
2014-04-29,0,7,44,3,5,272,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77.0,10.0,6.0,1012.0,30.0,7.0,9.0,48.0,5.0,41.0,8.0,47.0,7.0,11.0,8.0,47.0
2014-04-29,1200,21,70,3,5,210,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,30.0,10.0,6.0,1009.0,30.0,10.0,23.0,74.0,4.0,39.0,22.0,72.0,3.0,5.0,22.0,72.0
2014-04-30,0,12,54,5,8,212,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,52.0,10.0,6.0,1005.0,30.0,46.0,13.0,55.0,3.0,38.0,12.0,54.0,11.0,17.0,12.0,54.0
2014-04-30,1200,21,69,4,6,262,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,31.0,10.0,6.0,1002.0,30.0,48.0,23.0,74.0,3.0,38.0,21.0,70.0,5.0,7.0,21.0,70.0
2014-05-01,0,8,47,6,9,60,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77.0,10.0,6.0,1004.0,30.0,7.0,10.0,50.0,6.0,43.0,9.0,48.0,11.0,17.0,9.0,48.0
2014-05-01,1200,21,69,5,8,258,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,31.0,10.0,6.0,1004.0,30.0,57.0,23.0,74.0,3.0,38.0,21.0,70.0,6.0,9.0,21.0,70.0
2014-05-02,0,13,55,8,13,222,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,62.0,10.0,6.0,1002.0,30.0,45.0,13.0,55.0,6.0,43.0,12.0,53.0,15.0,24.0,12.0,53.0
2014-05-02,1200,15,59,12,20,311,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,37.0,10.0,6.0,1007.0,30.0,22.0,15.0,59.0,1.0,33.0,15.0,59.0,14.0,23.0,15.0,59.0
2014-05-03,0,2,35,6,10,344,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,68.0,10.0,6.0,1015.0,30.0,6.0,3.0,38.0,-2.0,28.0,0.0,33.0,9.0,15.0,0.0,33.0
2014-05-03,1200,10,50,7,12,326,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,31.0,10.0,6.0,1017.0,31.0,18.0,11.0,51.0,-6.0,22.0,9.0,48.0,9.0,14.0,9.0,48.0
2014-05-04,0,3,37,5,9,190,S,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,46.0,10.0,6.0,1019.0,31.0,80.0,3.0,38.0,-7.0,19.0,1.0,34.0,11.0,17.0,1.0,34.0
2014-05-04,1200,10,50,10,15,176,S,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,41.0,10.0,6.0,1018.0,31.0,84.0,10.0,50.0,-3.0,27.0,8.0,46.0,11.0,18.0,8.0,46.0
2014-05-05,0,4,39,9,14,89,E,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,97.0,10.0,6.0,1007.0,30.0,100.0,4.0,40.0,4.0,39.0,1.0,34.0,13.0,21.0,1.0,34.0
2014-05-05,1200,5,42,9,15,331,NNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,89.0,10.0,6.0,1001.0,30.0,100.0,5.0,42.0,4.0,39.0,2.0,36.0,12.0,19.0,2.0,36.0
2014-05-06,0,2,36,6,10,244,WSW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1004.0,30.0,100.0,3.0,37.0,3.0,37.0,0.0,32.0,10.0,16.0,0.0,32.0
2014-05-06,1200,6,43,11,17,266,W,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,72.0,9.0,5.0,1009.0,30.0,100.0,6.0,44.0,2.0,35.0,3.0,38.0,12.0,19.0,3.0,38.0
2014-05-07,0,0,32,6,9,263,W,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94.0,2.0,1.0,1016.0,30.0,53.0,1.0,33.0,0.0,32.0,-2.0,28.0,10.0,16.0,-2.0,28.0
2014-05-07,1200,10,51,11,18,280,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,31.0,10.0,6.0,1022.0,31.0,11.0,11.0,51.0,-6.0,22.0,8.0,47.0,13.0,21.0,8.0,47.0
2014-05-08,0,6,43,6,10,165,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,70.0,10.0,6.0,1022.0,31.0,45.0,7.0,44.0,2.0,35.0,5.0,41.0,11.0,18.0,5.0,41.0
2014-05-08,1200,20,68,15,23,202,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,36.0,10.0,6.0,1021.0,31.0,9.0,20.0,68.0,5.0,40.0,20.0,68.0,18.0,29.0,20.0,68.0
2014-05-09,0,9,48,8,13,206,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77.0,10.0,6.0,1022.0,31.0,9.0,10.0,49.0,6.0,43.0,8.0,46.0,17.0,27.0,8.0,46.0
2014-05-09,1200,21,69,12,19,187,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32.0,10.0,6.0,1020.0,31.0,5.0,21.0,69.0,4.0,38.0,21.0,69.0,14.0,22.0,21.0,69.0
2014-05-10,0,9,48,6,10,179,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,85.0,10.0,6.0,1020.0,31.0,3.0,11.0,52.0,9.0,48.0,10.0,50.0,11.0,18.0,10.0,50.0
2014-05-10,1200,17,63,10,16,147,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,45.0,10.0,6.0,1015.0,30.0,54.0,18.0,64.0,5.0,42.0,18.0,64.0,12.0,20.0,18.0,64.0
2014-05-11,0,9,48,4,7,182,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,91.0,10.0,6.0,1007.0,30.0,37.0,10.0,49.0,8.0,47.0,9.0,48.0,7.0,11.0,9.0,48.0
2014-05-11,1200,17,62,9,14,221,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,56.0,10.0,6.0,1008.0,30.0,51.0,17.0,63.0,8.0,47.0,17.0,63.0,10.0,16.0,17.0,63.0
2014-05-12,0,8,46,6,10,212,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,86.0,10.0,6.0,1015.0,30.0,4.0,10.0,50.0,8.0,46.0,8.0,47.0,12.0,19.0,8.0,47.0
2014-05-12,1200,22,71,11,17,160,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,41.0,10.0,6.0,1014.0,30.0,21.0,24.0,75.0,8.0,46.0,22.0,71.0,12.0,20.0,22.0,71.0
2014-05-13,0,14,56,6,10,148,SSE,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1009.0,30.0,100.0,14.0,57.0,14.0,56.0,13.0,56.0,14.0,22.0,13.0,56.0
2014-05-13,1200,19,66,14,22,218,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,60.0,10.0,6.0,1006.0,30.0,43.0,19.0,66.0,11.0,52.0,19.0,66.0,16.0,26.0,19.0,66.0
2014-05-14,0,8,46,5,9,231,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,84.0,10.0,6.0,1015.0,30.0,8.0,9.0,49.0,7.0,44.0,8.0,46.0,10.0,16.0,8.0,46.0
2014-05-14,1200,20,68,8,12,256,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,35.0,10.0,6.0,1017.0,31.0,17.0,21.0,69.0,5.0,40.0,21.0,69.0,9.0,14.0,21.0,69.0
2014-05-15,0,10,50,5,9,16,NNE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69.0,10.0,6.0,1022.0,31.0,29.0,11.0,51.0,5.0,41.0,9.0,49.0,11.0,18.0,9.0,49.0
2014-05-15,1200,20,68,5,8,18,NNE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44.0,10.0,6.0,1025.0,31.0,39.0,21.0,69.0,8.0,47.0,21.0,69.0,6.0,9.0,21.0,69.0
2014-05-16,0,10,49,6,10,38,NE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,79.0,10.0,6.0,1028.0,31.0,43.0,10.0,51.0,7.0,44.0,9.0,48.0,10.0,17.0,9.0,48.0
2014-05-16,1200,19,67,8,12,50,NE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,43.0,10.0,6.0,1027.0,31.0,47.0,20.0,67.0,7.0,44.0,20.0,67.0,9.0,14.0,20.0,67.0
2014-05-17,0,11,51,8,12,59,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,70.0,10.0,6.0,1024.0,31.0,21.0,11.0,52.0,6.0,43.0,10.0,50.0,14.0,22.0,10.0,50.0
2014-05-17,1200,21,69,10,16,70,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,49.0,10.0,6.0,1023.0,31.0,13.0,21.0,70.0,10.0,50.0,21.0,70.0,11.0,18.0,21.0,70.0
2014-05-18,0,10,50,8,13,85,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,88.0,10.0,6.0,1023.0,31.0,9.0,11.0,52.0,9.0,49.0,10.0,49.0,12.0,20.0,10.0,49.0
2014-05-18,1200,27,80,8,13,85,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,45.0,10.0,6.0,1022.0,31.0,6.0,28.0,82.0,14.0,58.0,27.0,81.0,9.0,15.0,28.0,82.0
2014-05-19,0,15,59,6,10,112,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,93.0,10.0,6.0,1024.0,31.0,6.0,16.0,62.0,15.0,60.0,16.0,62.0,13.0,20.0,16.0,62.0
2014-05-19,1200,29,83,7,11,124,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,37.0,10.0,6.0,1025.0,31.0,8.0,29.0,84.0,13.0,56.0,30.0,85.0,8.0,12.0,29.0,84.0
2014-05-20,0,15,59,4,7,167,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,80.0,10.0,6.0,1026.0,31.0,4.0,18.0,64.0,14.0,57.0,18.0,64.0,9.0,15.0,18.0,64.0
2014-05-20,1200,29,84,6,10,151,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,35.0,10.0,6.0,1025.0,31.0,13.0,29.0,84.0,13.0,55.0,30.0,85.0,7.0,11.0,29.0,84.0
2014-05-21,0,14,58,6,9,210,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,71.0,10.0,6.0,1025.0,31.0,1.0,19.0,65.0,13.0,56.0,19.0,65.0,9.0,14.0,19.0,65.0
2014-05-21,1200,28,83,9,14,191,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,24.0,10.0,6.0,1024.0,31.0,2.0,28.0,83.0,7.0,45.0,30.0,86.0,10.0,16.0,28.0,83.0
2014-05-22,0,14,58,5,8,243,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,63.0,10.0,6.0,1023.0,31.0,4.0,17.0,62.0,9.0,49.0,17.0,62.0,11.0,17.0,17.0,62.0
2014-05-22,1200,27,81,8,13,251,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,37.0,10.0,6.0,1022.0,31.0,23.0,27.0,81.0,12.0,53.0,28.0,82.0,9.0,15.0,27.0,81.0
2014-05-23,0,14,57,5,8,334,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,68.0,10.0,6.0,1023.0,31.0,9.0,16.0,60.0,10.0,49.0,16.0,60.0,10.0,17.0,16.0,60.0
2014-05-23,1200,26,79,4,6,14,NNE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,33.0,10.0,6.0,1024.0,31.0,5.0,27.0,81.0,10.0,50.0,28.0,82.0,5.0,7.0,27.0,81.0
2014-05-24,0,13,56,4,6,122,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,84.0,10.0,6.0,1024.0,31.0,7.0,15.0,60.0,13.0,55.0,15.0,60.0,8.0,13.0,15.0,60.0
2014-05-24,1200,28,82,2,4,136,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,35.0,10.0,6.0,1023.0,31.0,25.0,28.0,83.0,12.0,54.0,29.0,84.0,3.0,5.0,28.0,83.0
2014-05-25,0,16,61,4,7,257,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,64.0,10.0,6.0,1021.0,31.0,12.0,18.0,64.0,11.0,51.0,18.0,64.0,9.0,15.0,18.0,64.0
2014-05-25,1200,27,81,5,8,289,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,34.0,10.0,6.0,1019.0,31.0,25.0,27.0,81.0,11.0,51.0,28.0,83.0,7.0,10.0,27.0,81.0
2014-05-26,0,15,59,5,8,319,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,72.0,10.0,6.0,1017.0,31.0,12.0,16.0,61.0,11.0,52.0,16.0,61.0,10.0,17.0,16.0,61.0
2014-05-26,1200,28,83,6,9,306,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,33.0,10.0,6.0,1014.0,30.0,17.0,28.0,83.0,11.0,53.0,29.0,85.0,7.0,11.0,28.0,83.0
2014-05-27,0,14,57,3,5,301,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,88.0,10.0,6.0,1011.0,30.0,15.0,15.0,59.0,13.0,56.0,15.0,59.0,6.0,10.0,15.0,59.0
2014-05-27,1200,23,74,7,12,13,NNE,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,64.0,9.0,5.0,1009.0,30.0,32.0,25.0,78.0,16.0,62.0,24.0,74.0,9.0,14.0,25.0,78.0
2014-05-28,0,13,55,7,11,50,NE,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,100.0,0.0,0.0,1011.0,30.0,100.0,13.0,56.0,13.0,56.0,12.0,54.0,11.0,18.0,12.0,54.0
2014-05-28,1200,19,65,7,11,95,E,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,66.0,10.0,6.0,1012.0,30.0,65.0,19.0,66.0,13.0,55.0,19.0,66.0,8.0,12.0,19.0,66.0
2014-05-29,0,13,55,10,15,115,ESE,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,58.0,10.0,6.0,1011.0,30.0,80.0,13.0,55.0,5.0,41.0,12.0,53.0,17.0,27.0,12.0,53.0
2014-05-29,1200,15,59,11,17,121,ESE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,82.0,10.0,6.0,1013.0,30.0,100.0,15.0,59.0,12.0,53.0,14.0,57.0,12.0,20.0,14.0,57.0
2014-05-30,0,12,54,9,15,118,ESE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,82.0,10.0,6.0,1012.0,30.0,92.0,13.0,55.0,9.0,49.0,11.0,52.0,19.0,30.0,11.0,52.0
2014-05-30,1200,22,72,8,12,141,SE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,61.0,10.0,6.0,1015.0,30.0,54.0,25.0,76.0,15.0,58.0,23.0,73.0,9.0,14.0,25.0,76.0
2014-05-31,0,15,58,8,12,144,SE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,79.0,10.0,6.0,1016.0,30.0,100.0,15.0,59.0,11.0,52.0,14.0,57.0,16.0,26.0,14.0,57.0
2014-05-31,1200,25,77,13,21,137,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,30.0,10.0,6.0,1017.0,31.0,9.0,25.0,76.0,6.0,43.0,25.0,77.0,15.0,24.0,25.0,76.0
2014-06-01,0,12,54,7,11,134,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,58.0,10.0,6.0,1018.0,31.0,0.0,16.0,60.0,7.0,45.0,16.0,60.0,10.0,17.0,16.0,60.0
2014-06-01,1200,26,79,13,21,141,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,22.0,10.0,6.0,1016.0,30.0,3.0,25.0,76.0,2.0,36.0,26.0,79.0,15.0,24.0,25.0,76.0
2014-06-02,0,16,61,7,12,120,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,56.0,10.0,6.0,1017.0,31.0,49.0,17.0,62.0,8.0,46.0,17.0,62.0,15.0,25.0,17.0,62.0
2014-06-02,1200,28,82,12,19,146,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,24.0,10.0,6.0,1019.0,31.0,9.0,26.0,79.0,5.0,42.0,28.0,82.0,14.0,22.0,26.0,79.0
2014-06-03,0,14,58,7,12,156,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,54.0,10.0,6.0,1022.0,31.0,3.0,16.0,61.0,7.0,44.0,16.0,61.0,15.0,24.0,16.0,61.0
2014-06-03,1200,29,84,10,16,165,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,21.0,10.0,6.0,1024.0,31.0,4.0,27.0,81.0,4.0,40.0,29.0,85.0,12.0,19.0,27.0,81.0
2014-06-04,0,14,57,5,8,156,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,49.0,10.0,6.0,1025.0,31.0,0.0,19.0,65.0,8.0,46.0,19.0,65.0,10.0,15.0,19.0,65.0
2014-06-04,1200,29,85,9,14,141,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,22.0,10.0,6.0,1024.0,31.0,22.0,28.0,82.0,6.0,42.0,30.0,85.0,10.0,17.0,28.0,82.0
2014-06-05,0,15,59,5,9,128,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,59.0,10.0,6.0,1023.0,31.0,3.0,17.0,63.0,9.0,49.0,17.0,63.0,11.0,18.0,17.0,63.0
2014-06-05,1200,31,88,7,12,159,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,19.0,10.0,6.0,1021.0,31.0,4.0,30.0,86.0,6.0,42.0,32.0,90.0,8.0,13.0,30.0,86.0
2014-06-06,0,15,60,3,5,115,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,57.0,10.0,6.0,1021.0,31.0,8.0,17.0,63.0,9.0,48.0,17.0,63.0,7.0,11.0,17.0,63.0
2014-06-06,1200,31,89,3,4,118,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,19.0,10.0,6.0,1020.0,31.0,8.0,31.0,88.0,7.0,44.0,33.0,91.0,3.0,5.0,31.0,88.0
2014-06-07,0,14,58,2,3,96,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,70.0,10.0,6.0,1019.0,31.0,12.0,16.0,61.0,11.0,51.0,16.0,61.0,4.0,7.0,16.0,61.0
2014-06-07,1200,27,81,4,6,329,NNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,36.0,10.0,6.0,1019.0,31.0,26.0,27.0,81.0,12.0,53.0,28.0,82.0,4.0,7.0,27.0,81.0
2014-06-08,0,16,62,7,11,303,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,65.0,10.0,6.0,1018.0,31.0,8.0,18.0,64.0,11.0,52.0,18.0,64.0,14.0,23.0,18.0,64.0
2014-06-08,1200,28,82,6,10,253,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32.0,10.0,6.0,1016.0,30.0,15.0,28.0,82.0,11.0,51.0,29.0,83.0,7.0,11.0,28.0,82.0
2014-06-09,0,14,56,5,8,293,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,81.0,10.0,6.0,1013.0,30.0,10.0,15.0,59.0,12.0,53.0,15.0,59.0,9.0,15.0,15.0,59.0
2014-06-09,1200,19,66,6,9,300,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,64.0,10.0,6.0,1011.0,30.0,8.0,20.0,68.0,13.0,55.0,20.0,68.0,7.0,11.0,20.0,68.0
2014-06-10,0,12,53,7,11,308,NW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1009.0,30.0,58.0,12.0,54.0,12.0,53.0,11.0,52.0,12.0,19.0,11.0,52.0
2014-06-10,1200,17,62,9,14,339,NNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,75.0,10.0,6.0,1005.0,30.0,95.0,17.0,62.0,12.0,54.0,17.0,62.0,10.0,17.0,17.0,62.0
2014-06-11,0,12,53,10,17,5,N,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,94.0,10.0,6.0,1005.0,30.0,100.0,12.0,53.0,11.0,52.0,10.0,50.0,19.0,30.0,10.0,50.0
2014-06-11,1200,20,68,14,23,9,N,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,39.0,10.0,6.0,1010.0,30.0,28.0,20.0,68.0,6.0,43.0,20.0,68.0,16.0,26.0,20.0,68.0
